order_id,store_id,store_name,member_id,member_name,order_datetime,order_date,time_slot,weekday,people_count,dish_count,subtotal,discount_amount,total_amount,payment_method,promotion_id,promotion_name,order_status
O001815,S010,重庆解放碑店,M00014,刘十四14,2024-02-15 16:34:00,2024-02-15,16:00-18:00,Thursday,5,1,8.26,0.0,8.26,支付宝,P0014,新店开业优惠14,已完成
O001816,S010,重庆解放碑店,M00023,朱十七23,2024-05-11 19:46:00,2024-05-11,18:00-20:00,Saturday,1,4,310.54,0.0,310.54,支付宝,,,已取消
O001817,S003,广州天河店,M00184,郑十一184,2024-06-24 15:16:00,2024-06-24,14:00-16:00,Monday,3,1,153.45,0.0,153.45,现金,P0014,新店开业优惠14,已完成
O001818,S004,深圳南山店,M00046,黄十六46,2024-04-01 16:01:00,2024-04-01,16:00-18:00,Monday,1,1,88.8,0.0,88.8,支付宝,,,已取消
O001819,S004,深圳南山店,,,2024-04-11 13:11:00,2024-04-11,12:00-14:00,Thursday,4,6,561.92,0.0,561.92,银行卡,,,已取消
O001820,S004,深圳南山店,,,2024-05-25 17:02:00,2024-05-25,16:00-18:00,Saturday,7,2,424.77,0.0,424.77,微信支付,,,已取消
O001821,S007,武汉江汉店,M00065,张二十三65,2024-01-21 15:59:00,2024-01-21,14:00-16:00,Sunday,7,4,422.43,0.0,422.43,微信支付,,,已完成
O001822,S003,广州天河店,M00072,王二十四72,2024-02-19 19:16:00,2024-02-19,18:00-20:00,Monday,7,5,403.53,0.0,403.53,微信支付,P0013,节日促销13,已完成
O001823,S008,西安雁塔店,M00031,赵六31,2024-06-25 12:17:00,2024-06-25,12:00-14:00,Tuesday,7,4,326.09,0.0,326.09,微信支付,,,已完成
O001824,S003,广州天河店,,,2024-01-05 16:42:00,2024-01-05,16:00-18:00,Friday,6,5,404.58,0.0,404.58,微信支付,,,已完成
O001825,S004,深圳南山店,M00127,刘十四127,2024-01-17 19:18:00,2024-01-17,18:00-20:00,Wednesday,7,4,622.47,0.0,622.47,现金,P0014,新店开业优惠14,已完成
O001826,S005,杭州西湖店,M00154,张三154,2024-05-22 10:21:00,2024-05-22,10:00-12:00,Wednesday,3,4,352.51,0.0,352.51,会员余额,,,已完成
O001827,S004,深圳南山店,M00150,朱十七150,2024-03-06 16:02:00,2024-03-06,16:00-18:00,Wednesday,6,1,50.76,0.0,50.76,会员余额,,,已完成
O001828,S001,北京王府井店,M00002,刘十四2,2024-02-23 21:33:00,2024-02-23,20:00-22:00,Friday,3,3,170.64,0.0,170.64,微信支付,,,已取消
O001829,S004,深圳南山店,M00079,朱十七79,2024-03-31 19:27:00,2024-03-31,18:00-20:00,Sunday,3,3,379.86,38.0,341.86,支付宝,P0010,节日促销10,已完成
O001830,S007,武汉江汉店,M00196,张三196,2024-06-04 11:06:00,2024-06-04,10:00-12:00,Tuesday,3,1,260.46,0.0,260.46,微信支付,,,已完成
O001831,S009,南京新街口店,M00098,林十八98,2024-05-20 16:22:00,2024-05-20,16:00-18:00,Monday,7,5,405.59,0.0,405.59,会员余额,,,已完成
O001832,S007,武汉江汉店,M00032,郑十一32,2024-04-13 17:48:00,2024-04-13,16:00-18:00,Saturday,6,4,142.52,0.0,142.52,会员余额,P0014,新店开业优惠14,已完成
O001833,S003,广州天河店,M00066,陈十三66,2024-06-16 12:43:00,2024-06-16,12:00-14:00,Sunday,3,6,293.55,0.0,293.55,微信支付,,,已取消
O001834,S004,深圳南山店,M00005,周九5,2024-06-07 18:05:00,2024-06-07,18:00-20:00,Friday,4,1,19.12,2.1,17.02,会员余额,P0011,夏日清凉11,已完成
O001835,S008,西安雁塔店,M00087,杨十五87,2024-05-25 20:30:00,2024-05-25,20:00-22:00,Saturday,7,1,125.43,0.0,125.43,会员余额,P0014,新店开业优惠14,已取消
O001836,S006,成都春熙店,M00133,李四133,2024-05-10 13:54:00,2024-05-10,12:00-14:00,Friday,2,6,377.3,0.0,377.3,支付宝,,,已完成
O001837,S001,北京王府井店,M00083,吴十83,2024-02-22 19:29:00,2024-02-22,18:00-20:00,Thursday,6,4,231.88,38.0,193.88,会员余额,P0010,节日促销10,已完成
O001838,S001,北京王府井店,M00083,吴十83,2024-03-03 17:46:00,2024-03-03,16:00-18:00,Sunday,8,1,78.96,0.0,78.96,会员余额,,,已完成
O001839,S007,武汉江汉店,M00141,马二十一141,2024-01-19 16:16:00,2024-01-19,16:00-18:00,Friday,1,6,399.2,0.0,399.2,银行卡,,,已完成
O001840,S009,南京新街口店,,,2024-04-11 21:49:00,2024-04-11,20:00-22:00,Thursday,3,5,391.93,0.0,391.93,微信支付,,,已完成
O001841,S002,上海南京路店,,,2024-05-28 11:46:00,2024-05-28,10:00-12:00,Tuesday,5,3,195.78,0.0,195.78,支付宝,,,已完成
O001842,S007,武汉江汉店,,,2024-03-25 20:44:00,2024-03-25,20:00-22:00,Monday,6,4,279.05,38.0,241.05,银行卡,P0010,节日促销10,已完成
O001843,S007,武汉江汉店,,,2024-06-28 14:36:00,2024-06-28,14:00-16:00,Friday,1,2,176.07,0.0,176.07,现金,,,已完成
O001844,S003,广州天河店,M00200,陈二十六200,2024-04-04 19:23:00,2024-04-04,18:00-20:00,Thursday,5,6,545.45,0.0,545.45,银行卡,,,已完成
O001845,S001,北京王府井店,M00156,朱十七156,2024-06-26 12:09:00,2024-06-26,12:00-14:00,Wednesday,5,3,293.95,0.0,293.95,支付宝,P0014,新店开业优惠14,已完成
O001846,S001,北京王府井店,M00195,李四195,2024-05-29 10:16:00,2024-05-29,10:00-12:00,Wednesday,6,5,405.08,0.0,405.08,会员余额,,,已取消
O001847,S009,南京新街口店,M00017,李二十二17,2024-04-05 16:55:00,2024-04-05,16:00-18:00,Friday,4,5,216.25,38.0,178.25,支付宝,P0010,节日促销10,已完成
O001848,S003,广州天河店,,,2024-02-22 13:09:00,2024-02-22,12:00-14:00,Thursday,6,1,41.13,0.0,41.13,支付宝,P0007,周末特惠7,已完成
O001849,S003,广州天河店,M00182,张三182,2024-04-27 19:58:00,2024-04-27,18:00-20:00,Saturday,2,6,680.99,0.0,680.99,支付宝,,,已完成
O001850,S009,南京新街口店,M00189,张二十三189,2024-05-09 11:17:00,2024-05-09,10:00-12:00,Thursday,5,6,285.7,0.0,285.7,微信支付,,,已完成
O001851,S005,杭州西湖店,,,2024-06-25 20:54:00,2024-06-25,20:00-22:00,Tuesday,5,4,278.69,0.0,278.69,会员余额,P0014,新店开业优惠14,已完成
O001852,S005,杭州西湖店,M00114,陈二十六114,2024-02-18 21:53:00,2024-02-18,20:00-22:00,Sunday,4,2,153.66,38.0,115.66,微信支付,P0010,节日促销10,已完成
O001853,S005,杭州西湖店,M00015,杨十五15,2024-05-29 19:30:00,2024-05-29,18:00-20:00,Wednesday,8,1,105.12,0.0,105.12,微信支付,,,已完成
O001854,S009,南京新街口店,,,2024-04-23 11:30:00,2024-04-23,10:00-12:00,Tuesday,1,2,116.22,0.0,116.22,现金,,,已取消
O001855,S010,重庆解放碑店,M00067,赵六67,2024-04-20 11:46:00,2024-04-20,10:00-12:00,Saturday,8,2,444.78,48.93,395.85,会员余额,P0011,夏日清凉11,已完成
O001856,S009,南京新街口店,,,2024-03-05 16:38:00,2024-03-05,16:00-18:00,Tuesday,5,3,408.17,0.0,408.17,现金,P0013,节日促销13,已完成
O001857,S006,成都春熙店,,,2024-05-16 13:21:00,2024-05-16,12:00-14:00,Thursday,8,3,165.63,0.0,165.63,支付宝,,,已完成
O001858,S008,西安雁塔店,M00197,张二十三197,2024-03-22 18:30:00,2024-03-22,18:00-20:00,Friday,3,4,397.16,0.0,397.16,会员余额,,,已完成
O001859,S003,广州天河店,M00005,周九5,2024-01-28 13:13:00,2024-01-28,12:00-14:00,Sunday,3,5,437.56,0.0,437.56,支付宝,,,已完成
O001860,S007,武汉江汉店,M00178,刘十四178,2024-02-10 13:49:00,2024-02-10,12:00-14:00,Saturday,6,2,166.08,0.0,166.08,支付宝,,,已取消
O001861,S001,北京王府井店,M00113,杨十五113,2024-05-01 20:38:00,2024-05-01,20:00-22:00,Wednesday,3,3,180.78,0.0,180.78,支付宝,P0014,新店开业优惠14,已完成
O001862,S010,重庆解放碑店,M00044,李四44,2024-03-26 21:22:00,2024-03-26,20:00-22:00,Tuesday,7,3,328.84,0.0,328.84,微信支付,,,已完成
O001863,S004,深圳南山店,M00198,马二十一198,2024-04-14 15:41:00,2024-04-14,14:00-16:00,Sunday,5,3,259.12,0.0,259.12,会员余额,P0014,新店开业优惠14,已完成
O001864,S003,广州天河店,M00050,黄十六50,2024-04-05 10:20:00,2024-04-05,10:00-12:00,Friday,8,5,520.82,0.0,520.82,会员余额,,,已完成
O001865,S010,重庆解放碑店,,,2024-01-28 11:15:00,2024-01-28,10:00-12:00,Sunday,4,6,684.6,38.0,646.6,银行卡,P0010,节日促销10,已完成
O001866,S002,上海南京路店,,,2024-06-04 19:24:00,2024-06-04,18:00-20:00,Tuesday,5,3,365.92,0.0,365.92,银行卡,,,已完成
O001867,S006,成都春熙店,M00143,张三143,2024-04-30 12:56:00,2024-04-30,12:00-14:00,Tuesday,2,6,559.47,0.0,559.47,支付宝,,,已完成
O001868,S009,南京新街口店,M00146,杨十五146,2024-03-03 15:36:00,2024-03-03,14:00-16:00,Sunday,6,5,557.25,61.3,495.95,微信支付,P0011,夏日清凉11,已完成
O001869,S005,杭州西湖店,,,2024-04-24 21:56:00,2024-04-24,20:00-22:00,Wednesday,4,2,245.04,0.0,245.04,现金,,,已完成
O001870,S005,杭州西湖店,M00166,林十八166,2024-03-06 19:47:00,2024-03-06,18:00-20:00,Wednesday,6,6,593.61,0.0,593.61,会员余额,,,已完成
O001871,S010,重庆解放碑店,M00145,吴十145,2024-05-24 16:02:00,2024-05-24,16:00-18:00,Friday,2,3,197.56,0.0,197.56,支付宝,P0014,新店开业优惠14,已完成
O001872,S010,重庆解放碑店,M00194,孙八194,2024-05-24 11:35:00,2024-05-24,10:00-12:00,Friday,7,5,489.64,0.0,489.64,微信支付,,,已完成
O001873,S001,北京王府井店,M00062,张三62,2024-04-29 17:56:00,2024-04-29,16:00-18:00,Monday,7,6,516.26,38.0,478.26,会员余额,P0010,节日促销10,已完成
O001874,S008,西安雁塔店,,,2024-04-12 19:18:00,2024-04-12,18:00-20:00,Friday,6,1,66.33,0.0,66.33,支付宝,P0014,新店开业优惠14,已完成
O001875,S009,南京新街口店,,,2024-02-08 14:54:00,2024-02-08,14:00-16:00,Thursday,6,3,233.91,25.73,208.18,支付宝,P0011,夏日清凉11,已取消
O001876,S003,广州天河店,,,2024-02-09 13:49:00,2024-02-09,12:00-14:00,Friday,1,1,29.36,0.0,29.36,会员余额,,,已完成
O001877,S010,重庆解放碑店,M00176,高二十176,2024-05-18 15:04:00,2024-05-18,14:00-16:00,Saturday,3,2,148.22,0.0,148.22,支付宝,,,已完成
O001878,S003,广州天河店,M00130,李四130,2024-03-10 13:59:00,2024-03-10,12:00-14:00,Sunday,7,1,72.75,0.0,72.75,微信支付,P0013,节日促销13,已完成
O001879,S006,成都春熙店,M00196,张三196,2024-04-23 21:54:00,2024-04-23,20:00-22:00,Tuesday,2,4,151.32,0.0,151.32,会员余额,,,已完成
O001880,S001,北京王府井店,M00123,朱十七123,2024-02-14 18:58:00,2024-02-14,18:00-20:00,Wednesday,6,2,86.65,0.0,86.65,银行卡,,,已完成
O001881,S007,武汉江汉店,M00088,刘二十五88,2024-04-16 13:13:00,2024-04-16,12:00-14:00,Tuesday,8,3,261.71,28.79,232.92,微信支付,P0011,夏日清凉11,已完成
O001882,S006,成都春熙店,M00083,吴十83,2024-01-02 16:51:00,2024-01-02,16:00-18:00,Tuesday,2,1,135.2,14.87,120.33,支付宝,P0011,夏日清凉11,已完成
O001883,S008,西安雁塔店,M00162,吴十162,2024-06-15 14:14:00,2024-06-15,14:00-16:00,Saturday,3,6,470.66,0.0,470.66,微信支付,,,已完成
O001884,S009,南京新街口店,,,2024-02-15 19:00:00,2024-02-15,18:00-20:00,Thursday,6,6,362.37,0.0,362.37,现金,,,已取消
O001885,S006,成都春熙店,,,2024-04-16 12:26:00,2024-04-16,12:00-14:00,Tuesday,6,2,279.96,30.8,249.16,支付宝,P0011,夏日清凉11,已完成
O001886,S002,上海南京路店,,,2024-02-11 10:31:00,2024-02-11,10:00-12:00,Sunday,1,3,125.73,0.0,125.73,微信支付,,,已完成
O001887,S004,深圳南山店,M00045,张二十三45,2024-01-08 17:02:00,2024-01-08,16:00-18:00,Monday,3,4,482.56,0.0,482.56,微信支付,,,已完成
O001888,S004,深圳南山店,,,2024-01-04 15:57:00,2024-01-04,14:00-16:00,Thursday,8,1,47.94,0.0,47.94,银行卡,,,已完成
O001889,S005,杭州西湖店,M00073,赵六73,2024-05-17 17:08:00,2024-05-17,16:00-18:00,Friday,5,1,63.76,0.0,63.76,支付宝,P0010,节日促销10,已完成
O001890,S004,深圳南山店,M00010,周九10,2024-03-23 20:34:00,2024-03-23,20:00-22:00,Saturday,4,6,447.75,0.0,447.75,支付宝,P0014,新店开业优惠14,已取消
O001891,S003,广州天河店,M00182,张三182,2024-02-03 12:14:00,2024-02-03,12:00-14:00,Saturday,5,6,586.94,64.56,522.38,微信支付,P0011,夏日清凉11,已完成
O001892,S006,成都春熙店,M00059,李四59,2024-04-28 20:37:00,2024-04-28,20:00-22:00,Sunday,3,3,160.05,0.0,160.05,现金,,,已取消
O001893,S007,武汉江汉店,M00020,陈二十六20,2024-01-09 21:57:00,2024-01-09,20:00-22:00,Tuesday,1,2,73.71,0.0,73.71,会员余额,P0014,新店开业优惠14,已完成
O001894,S010,重庆解放碑店,,,2024-02-11 16:20:00,2024-02-11,16:00-18:00,Sunday,8,3,331.65,0.0,331.65,银行卡,,,已完成
O001895,S005,杭州西湖店,M00058,王二十四58,2024-04-26 19:16:00,2024-04-26,18:00-20:00,Friday,5,3,239.0,0.0,239.0,微信支付,,,已完成
O001896,S003,广州天河店,M00065,张二十三65,2024-05-04 18:29:00,2024-05-04,18:00-20:00,Saturday,7,3,379.98,41.8,338.18,现金,P0011,夏日清凉11,已完成
O001897,S005,杭州西湖店,,,2024-05-19 12:06:00,2024-05-19,12:00-14:00,Sunday,5,1,86.82,0.0,86.82,会员余额,,,已完成
O001898,S008,西安雁塔店,M00055,李二十二55,2024-03-29 14:28:00,2024-03-29,14:00-16:00,Friday,4,1,202.8,0.0,202.8,支付宝,P0013,节日促销13,已完成
O001899,S009,南京新街口店,,,2024-06-23 13:49:00,2024-06-23,12:00-14:00,Sunday,1,3,466.62,0.0,466.62,会员余额,P0007,周末特惠7,已取消
O001900,S001,北京王府井店,M00181,王五181,2024-04-02 18:14:00,2024-04-02,18:00-20:00,Tuesday,3,2,77.4,0.0,77.4,会员余额,P0014,新店开业优惠14,已取消
O001901,S006,成都春熙店,M00142,陈十三142,2024-02-27 21:09:00,2024-02-27,20:00-22:00,Tuesday,7,4,309.54,34.05,275.49,支付宝,P0011,夏日清凉11,已完成
O001902,S008,西安雁塔店,M00047,周九47,2024-04-29 15:08:00,2024-04-29,14:00-16:00,Monday,5,1,63.76,0.0,63.76,会员余额,,,已完成
O001903,S001,北京王府井店,,,2024-06-05 19:04:00,2024-06-05,18:00-20:00,Wednesday,7,2,122.27,0.0,122.27,支付宝,,,已完成
O001904,S003,广州天河店,M00172,陈二十六172,2024-06-14 16:25:00,2024-06-14,16:00-18:00,Friday,2,3,137.39,0.0,137.39,支付宝,,,已取消
O001905,S006,成都春熙店,M00183,吴十183,2024-06-21 12:13:00,2024-06-21,12:00-14:00,Friday,5,3,326.58,0.0,326.58,会员余额,P0007,周末特惠7,已取消
O001906,S005,杭州西湖店,M00088,刘二十五88,2024-01-27 20:38:00,2024-01-27,20:00-22:00,Saturday,8,3,274.59,0.0,274.59,会员余额,P0007,周末特惠7,已完成
O001907,S009,南京新街口店,M00064,何十九64,2024-01-19 21:21:00,2024-01-19,20:00-22:00,Friday,2,1,33.84,3.72,30.12,现金,P0011,夏日清凉11,已完成
O001908,S002,上海南京路店,M00008,孙八8,2024-04-19 19:10:00,2024-04-19,18:00-20:00,Friday,6,4,276.51,30.42,246.09,会员余额,P0011,夏日清凉11,已完成
O001909,S008,西安雁塔店,M00023,朱十七23,2024-06-19 17:53:00,2024-06-19,16:00-18:00,Wednesday,5,1,164.31,0.0,164.31,支付宝,,,已完成
O001910,S003,广州天河店,M00159,朱十七159,2024-06-12 18:21:00,2024-06-12,18:00-20:00,Wednesday,8,3,114.64,38.0,76.64,微信支付,P0010,节日促销10,已完成
O001911,S010,重庆解放碑店,,,2024-05-31 16:42:00,2024-05-31,16:00-18:00,Friday,7,6,664.65,38.0,626.65,会员余额,P0010,节日促销10,已完成
O001912,S003,广州天河店,M00102,何十九102,2024-06-03 11:37:00,2024-06-03,10:00-12:00,Monday,4,1,78.96,0.0,78.96,微信支付,P0013,节日促销13,已完成
O001913,S009,南京新街口店,M00027,郑十一27,2024-05-28 20:45:00,2024-05-28,20:00-22:00,Tuesday,1,4,329.24,0.0,329.24,支付宝,,,已完成
O001914,S008,西安雁塔店,M00174,杨十五174,2024-06-09 21:49:00,2024-06-09,20:00-22:00,Sunday,6,2,135.45,14.9,120.55,会员余额,P0011,夏日清凉11,已完成
O001915,S006,成都春熙店,,,2024-03-15 16:51:00,2024-03-15,16:00-18:00,Friday,4,3,184.44,0.0,184.44,现金,,,已完成
O001916,S004,深圳南山店,M00106,吴十106,2024-04-24 10:20:00,2024-04-24,10:00-12:00,Wednesday,6,3,206.14,22.68,183.46,会员余额,P0011,夏日清凉11,已完成
O001917,S003,广州天河店,M00145,吴十145,2024-03-30 12:54:00,2024-03-30,12:00-14:00,Saturday,5,3,476.1,0.0,476.1,支付宝,,,已完成
O001918,S009,南京新街口店,M00183,吴十183,2024-01-24 20:25:00,2024-01-24,20:00-22:00,Wednesday,8,2,222.55,0.0,222.55,现金,,,已完成
O001919,S006,成都春熙店,M00078,刘十四78,2024-03-27 17:57:00,2024-03-27,16:00-18:00,Wednesday,5,2,216.87,0.0,216.87,微信支付,,,已取消
O001920,S009,南京新街口店,,,2024-06-28 20:35:00,2024-06-28,20:00-22:00,Friday,4,2,75.96,0.0,75.96,微信支付,,,已完成
O001921,S005,杭州西湖店,M00053,郑十一53,2024-01-24 21:38:00,2024-01-24,20:00-22:00,Wednesday,7,3,344.57,37.9,306.67,支付宝,P0011,夏日清凉11,已完成
O001922,S010,重庆解放碑店,M00021,李二十二21,2024-04-08 11:54:00,2024-04-08,10:00-12:00,Monday,4,3,339.21,37.31,301.9,现金,P0011,夏日清凉11,已完成
O001923,S006,成都春熙店,,,2024-01-11 13:35:00,2024-01-11,12:00-14:00,Thursday,4,1,35.98,0.0,35.98,支付宝,P0013,节日促销13,已完成
O001924,S008,西安雁塔店,M00127,刘十四127,2024-02-27 17:41:00,2024-02-27,16:00-18:00,Tuesday,8,3,253.01,0.0,253.01,银行卡,,,已完成
O001925,S009,南京新街口店,,,2024-05-22 18:36:00,2024-05-22,18:00-20:00,Wednesday,6,5,809.03,0.0,809.03,现金,,,已完成
O001926,S008,西安雁塔店,M00142,陈十三142,2024-04-20 15:23:00,2024-04-20,14:00-16:00,Saturday,4,3,220.82,0.0,220.82,支付宝,P0007,周末特惠7,已取消
O001927,S009,南京新街口店,M00145,吴十145,2024-05-28 12:06:00,2024-05-28,12:00-14:00,Tuesday,6,5,541.43,59.56,481.87,微信支付,P0011,夏日清凉11,已取消
O001928,S001,北京王府井店,M00110,刘十四110,2024-02-27 17:17:00,2024-02-27,16:00-18:00,Tuesday,8,5,380.73,0.0,380.73,微信支付,,,已取消
O001929,S005,杭州西湖店,M00117,陈二十六117,2024-06-15 10:57:00,2024-06-15,10:00-12:00,Saturday,5,2,279.43,38.0,241.43,微信支付,P0010,节日促销10,已取消
O001930,S001,北京王府井店,M00009,陈十三9,2024-03-05 21:01:00,2024-03-05,20:00-22:00,Tuesday,5,6,265.34,0.0,265.34,会员余额,,,已完成
O001931,S008,西安雁塔店,M00043,黄十六43,2024-02-29 19:51:00,2024-02-29,18:00-20:00,Thursday,1,2,208.86,22.97,185.89,支付宝,P0011,夏日清凉11,已取消
O001932,S001,北京王府井店,M00070,张三70,2024-01-14 21:48:00,2024-01-14,20:00-22:00,Sunday,7,1,260.46,0.0,260.46,会员余额,,,已完成
O001933,S005,杭州西湖店,M00175,王五175,2024-02-19 13:38:00,2024-02-19,12:00-14:00,Monday,2,2,103.91,0.0,103.91,会员余额,P0013,节日促销13,已完成
O001934,S003,广州天河店,M00033,李二十二33,2024-01-23 11:25:00,2024-01-23,10:00-12:00,Tuesday,3,4,377.27,38.0,339.27,支付宝,P0010,节日促销10,已完成
O001935,S004,深圳南山店,M00153,高二十153,2024-03-20 15:11:00,2024-03-20,14:00-16:00,Wednesday,6,4,216.48,38.0,178.48,微信支付,P0010,节日促销10,已完成
O001936,S009,南京新街口店,,,2024-03-27 17:48:00,2024-03-27,16:00-18:00,Wednesday,3,5,269.76,0.0,269.76,微信支付,,,已完成
O001937,S004,深圳南山店,M00041,王五41,2024-05-15 10:00:00,2024-05-15,10:00-12:00,Wednesday,3,5,329.69,0.0,329.69,支付宝,,,已取消
O001938,S005,杭州西湖店,M00037,王十二37,2024-02-25 15:06:00,2024-02-25,14:00-16:00,Sunday,3,5,588.1,38.0,550.1,支付宝,P0010,节日促销10,已完成
O001939,S003,广州天河店,M00014,刘十四14,2024-01-08 19:02:00,2024-01-08,18:00-20:00,Monday,6,1,16.52,0.0,16.52,微信支付,P0007,周末特惠7,已完成
O001940,S009,南京新街口店,M00192,张二十三192,2024-05-31 18:10:00,2024-05-31,18:00-20:00,Friday,8,5,531.79,0.0,531.79,支付宝,,,已完成
O001941,S008,西安雁塔店,M00015,杨十五15,2024-06-20 18:04:00,2024-06-20,18:00-20:00,Thursday,6,2,106.59,0.0,106.59,微信支付,,,已完成
O001942,S008,西安雁塔店,M00056,陈二十六56,2024-05-02 20:45:00,2024-05-02,20:00-22:00,Thursday,7,5,541.03,0.0,541.03,会员余额,,,已取消
O001943,S007,武汉江汉店,M00035,郑十一35,2024-06-13 13:18:00,2024-06-13,12:00-14:00,Thursday,7,2,136.62,0.0,136.62,支付宝,,,已完成
O001944,S005,杭州西湖店,M00043,黄十六43,2024-01-22 17:01:00,2024-01-22,16:00-18:00,Monday,1,4,406.25,0.0,406.25,会员余额,,,已取消
O001945,S002,上海南京路店,M00012,张二十三12,2024-01-11 13:05:00,2024-01-11,12:00-14:00,Thursday,1,5,501.2,0.0,501.2,会员余额,,,已完成
O001946,S007,武汉江汉店,M00063,李四63,2024-03-18 16:12:00,2024-03-18,16:00-18:00,Monday,1,6,409.03,0.0,409.03,现金,,,已完成
O001947,S003,广州天河店,M00021,李二十二21,2024-01-26 17:11:00,2024-01-26,16:00-18:00,Friday,8,1,90.72,38.0,52.72,支付宝,P0010,节日促销10,已完成
O001948,S004,深圳南山店,,,2024-05-26 20:39:00,2024-05-26,20:00-22:00,Sunday,1,2,177.73,19.55,158.18,现金,P0011,夏日清凉11,已完成
O001949,S001,北京王府井店,M00029,孙八29,2024-06-17 15:11:00,2024-06-17,14:00-16:00,Monday,4,3,72.5,0.0,72.5,会员余额,P0013,节日促销13,已取消
O001950,S002,上海南京路店,M00066,陈十三66,2024-06-20 14:56:00,2024-06-20,14:00-16:00,Thursday,1,6,750.59,38.0,712.59,会员余额,P0010,节日促销10,已完成
O001951,S002,上海南京路店,M00017,李二十二17,2024-04-15 16:17:00,2024-04-15,16:00-18:00,Monday,8,4,445.08,0.0,445.08,微信支付,,,已完成
O001952,S010,重庆解放碑店,,,2024-06-18 21:14:00,2024-06-18,20:00-22:00,Tuesday,6,2,203.0,0.0,203.0,支付宝,,,已完成
O001953,S005,杭州西湖店,M00188,杨十五188,2024-03-06 20:45:00,2024-03-06,20:00-22:00,Wednesday,4,5,349.2,0.0,349.2,支付宝,,,已完成
O001954,S006,成都春熙店,,,2024-05-22 17:12:00,2024-05-22,16:00-18:00,Wednesday,7,4,257.97,0.0,257.97,微信支付,P0007,周末特惠7,已完成
O001955,S005,杭州西湖店,,,2024-01-22 21:51:00,2024-01-22,20:00-22:00,Monday,1,3,268.9,0.0,268.9,银行卡,,,已取消
O001956,S003,广州天河店,M00069,李二十二69,2024-02-18 13:46:00,2024-02-18,12:00-14:00,Sunday,8,2,189.72,0.0,189.72,支付宝,,,已完成
O001957,S007,武汉江汉店,M00020,陈二十六20,2024-06-13 10:25:00,2024-06-13,10:00-12:00,Thursday,8,5,341.25,0.0,341.25,会员余额,P0013,节日促销13,已完成
O001958,S008,西安雁塔店,,,2024-04-22 11:53:00,2024-04-22,10:00-12:00,Monday,2,5,399.74,0.0,399.74,微信支付,,,已完成
O001959,S002,上海南京路店,M00176,高二十176,2024-05-12 18:01:00,2024-05-12,18:00-20:00,Sunday,4,3,189.95,0.0,189.95,会员余额,,,已完成
O001960,S008,西安雁塔店,,,2024-04-07 10:36:00,2024-04-07,10:00-12:00,Sunday,2,5,307.9,0.0,307.9,会员余额,,,已完成
O001961,S002,上海南京路店,M00193,张三193,2024-06-15 17:59:00,2024-06-15,16:00-18:00,Saturday,5,6,608.17,0.0,608.17,银行卡,,,已完成
O001962,S009,南京新街口店,M00060,黄十六60,2024-06-11 17:30:00,2024-06-11,16:00-18:00,Tuesday,5,5,290.21,0.0,290.21,支付宝,,,已完成
O001963,S005,杭州西湖店,M00030,张二十三30,2024-04-04 21:01:00,2024-04-04,20:00-22:00,Thursday,4,1,33.84,0.0,33.84,银行卡,,,已完成
O001964,S003,广州天河店,,,2024-02-02 20:22:00,2024-02-02,20:00-22:00,Friday,8,4,276.99,0.0,276.99,银行卡,,,已完成
O001965,S004,深圳南山店,M00101,何十九101,2024-03-27 15:42:00,2024-03-27,14:00-16:00,Wednesday,4,2,116.98,12.87,104.11,会员余额,P0011,夏日清凉11,已取消
O001966,S004,深圳南山店,M00112,王二十四112,2024-04-03 17:35:00,2024-04-03,16:00-18:00,Wednesday,8,3,175.29,0.0,175.29,微信支付,P0013,节日促销13,已完成
O001967,S009,南京新街口店,M00103,王五103,2024-05-18 20:28:00,2024-05-18,20:00-22:00,Saturday,7,5,177.18,0.0,177.18,微信支付,P0007,周末特惠7,已取消
O001968,S005,杭州西湖店,,,2024-04-20 12:28:00,2024-04-20,12:00-14:00,Saturday,3,5,473.54,0.0,473.54,会员余额,,,已完成
O001969,S009,南京新街口店,M00184,郑十一184,2024-05-27 13:09:00,2024-05-27,12:00-14:00,Monday,2,6,639.6,0.0,639.6,微信支付,,,已完成
O001970,S002,上海南京路店,M00079,朱十七79,2024-01-22 10:00:00,2024-01-22,10:00-12:00,Monday,3,3,183.61,0.0,183.61,会员余额,P0007,周末特惠7,已完成
O001971,S008,西安雁塔店,M00100,吴十100,2024-03-19 11:23:00,2024-03-19,10:00-12:00,Tuesday,5,4,357.47,0.0,357.47,现金,,,已完成
O001972,S006,成都春熙店,M00006,孙八6,2024-05-23 12:57:00,2024-05-23,12:00-14:00,Thursday,7,1,50.76,0.0,50.76,会员余额,,,已完成
O001973,S006,成都春熙店,M00006,孙八6,2024-05-23 18:40:00,2024-05-23,18:00-20:00,Thursday,3,6,354.84,38.0,316.84,微信支付,P0010,节日促销10,已完成
O001974,S007,武汉江汉店,,,2024-05-01 16:30:00,2024-05-01,16:00-18:00,Wednesday,8,6,554.22,0.0,554.22,微信支付,,,已取消
O001975,S008,西安雁塔店,M00200,陈二十六200,2024-03-29 15:05:00,2024-03-29,14:00-16:00,Friday,3,2,115.5,0.0,115.5,银行卡,,,已完成
O001976,S010,重庆解放碑店,M00174,杨十五174,2024-06-20 13:40:00,2024-06-20,12:00-14:00,Thursday,1,1,80.18,0.0,80.18,支付宝,P0007,周末特惠7,已取消
